id,name,entity_key,record_kind,source,finding_aid_url,organized,mustered_out,history_excerpt
cw-regiments:us-oh-cav-4,4th Ohio Cavalry,US-OH-CAV-4,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"Julv 15, 1805","4th REGIMENT CAVALRY. — Org. at Cincinnati, Lima. St. Mary's and Camp Dennison, Nov., 1801. Dec, 1801, 3 Div, Army Ohio. Oct, 1802, 2 Brig, Cav. Div, Array Ohio. Nov, 1802, 2 Brig, Cav. Div, Cumb'd. Jany, 1863, 2 Brig , 1 Cav. Div, Cmiih'd. March, 1803, 2 Brig, 2 Cnv. Div, Cumb'd. Oct, 1804. 2 Brig, 2 Div, Wil son's Cav. Corps, Mil. Div. Miaa. Mustered out Julv 15, 1805."
cw-regiments:us-oh-cav-5,5th Ohio Cavalry,US-OH-CAV-5,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Oct,"5th REGIMENT CAVALRY.— Org. at Camp Dick Cunrln, Oct. 23 to Nov. 14, 1801. Nor, 1861, Camp Dennison, Ohio. Mareh, 1862, Dist. Padueah, Ky. March. 1802, Sherman's 6 Div, Tenn. April, 1802, 4 Div, Tenn. (1st and 2nd Battalions), 2 Div, Tcnn. (3d Battalion). July, 1802, 4 Div, Dist. Memphis, Dept. Tenn. (1st and 2nd Battns.), I'natt, Dist. Corinth, Dept. Tenn. (3rd Battn.). Sflpt., 1862, Dist. Jackson, Dept. Tcnn. (1st and 2nd Battns.). Nov, 1802, Dist Jackson, 13 Corps, Dept. Tenn. (1st and find Battns.), Diat. Corinth, Dept. Tenn, 13 Corps (3rd Battn.). Dec, 1862, 2 Brig, Cav. Div, 13 Corps, Drpt Tenn. (1st and 2nd Battns. 1, DUt. Co- rinth, 10 Corps, Dept. Tenn. (3rd Battn.). March, 1803, 2 Brig, 1 Cav. Div, 16 Corps (1st and 2nd Battns.), Cav. Brig, 2 Div, 10 Corps, Tenn. (3rd Battn.). March, 1803, 3 Brig, 5 Div, Dist. Memphis, 16 Corps, Tenn. ( 1st and 2nd Bnttns ). May, 1803, 4 Brig, 5 Div, Dist. Memphis. 10 Corps, Tenn. (1st and 2nd Battns.). June, 1803, 3 Brig, 1 Cav. Div, 10 Corps. Tenn. (3rd Battn ). Aug, 1803, 1 Brig, 1 Div, 10 Corps, Tenn. (Regt.). Oct, 1803, L'natt, 15 Corps, Tenn. April, 1804, Cav, 3 Div, 15 Corps, Tenn. Oct, 1804, 2 Brig.. Kllpatrick's 3 Car. Div, M. D."
cw-regiments:us-oh-cav-6,6th Ohio Cavalry,US-OH-CAV-6,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Aug,"6th REGIMENT CAVALRY.— Org. at Warren, Ohio, Oct. 7, 1801. Mar, 1802, Cav. Mountain Dept. June, 1802, 2 Brig, 2 Div, 1 Corps, Army Va. July, 1802, Cav. Brig, 1 Corps, Army Va. Sept, 1882, Cav. Brig, 11 Corps, Potomac. Feby, 1803. 1 Brig, 2 Dir., Cav. Corps, Potomac June. 1803, 2 Brig, 2 Dir, Car. Corps, Potomac. Aug, 1863, 1 Brig, 2 Div, Cav. Corps, Poto- mac. Oct, 1804, 3 Brig, 2 Div, Cav. Corps. Potomac. May, 1885, Dept. Va. Mustered out Aug. 7, 1865."
cw-regiments:us-oh-cav-7,7th Ohio Cavalry,US-OH-CAV-7,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"July 4, 1805","7th REGIMENT CAVALRY.— Org. at Ripley, Oct, 1862, Nov, 1802, Dist. Central Ky, Dept. Ohio. Jany, 1803, 2 Brig, Dist. Cent ml Ky, Dept. Ohio. April, lft«13, 1 Car. Brig, Diat. Central Kv, Dept. Ohio, June, 1803, 3 Brig, 1 Div, 23 Corps, Ohio. Aug, 1803, 3 Brig, 4 Div, 23 Corps, Ohio. Nor, 1803, 1 Brig, 2 Div, Cav. Corps, Ohio. May, 1804, 1 Brig, Cav. Div, Dist. Ky, 5 Div, 23 Corps, Ohio. July, 1804, 1 Brig, Cav. Div, 23 Corps, Ohio. Ang, 1804, Mounted Brig, Cav. Div, 23 Corps, Ohio. Sept, 1864, 2 Brig, Car. Dir, 23 Corps. Ohio. Nor, 1864, 2 Brig, 0 Div, Cav. Corps, Mil. Div. Miss. Dee, 1804, 1 Brig, 0 Div, Cav. Corps, M. D. M. Feby, 1B05, 2 Brig, 4 Dir, Wilson's Cav. Corps, Mil. Div* Miss. Mustered out July 4, 1805."
cw-regiments:us-oh-cav-8,8th Ohio Cavalry,US-OH-CAV-8,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"July 30, 1866","8th REGIMENT CAVALRY.— Org. Jany, 1804, from 44th Regt. Ohio Infv. Jany, 1804. Camp Dennison, Ohio. May, 1804. 1 Brig, 2 Cav. Div, W. Va. (Detachment at Beverly, W. Va, July, 1804, to Dec, 1804.) Dee, 1804, Reserve Div, W. Va, Bererlv and Clarksburg, W. Va. April, 1866, 1 Brig, 1 Dir, W. Va. Mustered out July 30, 1866. Uth REGIMENT CAVALRY.— Org. at Zanesville and Camp Dennison, Ohio, Oct. to Dec, 1862. May, 1803, 2 Brig, 1 Div, 23 Corps, Ohio (1st Battalion). July, 1863, 2 Brig, 4 Div, 23 Corps, Ohio (1st Battn.). Oct, 18G3, 4 Brig, 4 Div, 23 Corps, Ohio. Nov, 1863, 2 Brig, 2 Dir., Car. Corps, Ohio (1st Battn.). March, 1864, Athena, Florence and Decatur, Ala, Dist. North Ala, Dept. Cumb'd. (Regt.). Aug, 1804, Mounted Brig, Garrard's Cav. Div, 23 Corp*, Ohio. Sept, 1804, 2 Brig, Cav. Div, 23 Corps, Ohio. Oct.. 1804. 2 Brig, Kllpat- rick's 3 Div, Cav. Corps, Mil. Div. Miae. June, 1805, Dept. N. C. Mustered out Aug. 2, 1805."
cw-regiments:us-oh-cav-10,10th Ohio Cavalry,US-OH-CAV-10,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"10th REGIMENT CAVALRY.— Org. at Camp Chase and Cleveland. Oct, 1802, to Feby, 1803. March, 1803, 2 lirig, 2 Div, Cav. Corps, Cumb'd. Aug, 1803, 3 Brig, 2 Cav"". Div, Cumb'd. Nov, 1803. 2 Brig, 2 Cav. Div, Cumb'd. April. 1804, 2 Brig, Kilpatrick's 3 Cav. Div, Cumb'd. Oct, 1S«4. 2 Brig, 3 Div, Car. Corps, MiL Dir. Mis*. .Tune, 18n5, Dept. N. C. Mu«t<rcd out July 24, 1805."
cw-regiments:us-oh-cav-11,11th Ohio Cavalry,US-OH-CAV-11,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"April 1, 1806 (1st Battalion), and Jury 14","11th REGIMENT CAVALRY.— Org. from 1st Battalion Ohio Car. and a Battalion org. at Camps Dennison and Chnse, June 20 to July 31, 1803. Attached to Dist. Plains, Dept. Kans, and Dept. Mo. Mustered out April 1, 1806 (1st Battalion), and Jury 14. 1806 (Regt.). REGIMENTAL INDEX 201"
cw-regiments:us-oh-cav-12,12th Ohio Cavalry,US-OH-CAV-12,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Nov,"12th REGIMENT CAVALRY. — Org. at Camp Cleve- land. Oct. to Dee., 186S. April, 1864, 8 Brig., 6 Dir., 23 Corse, Diet. Ky, Dept. Ohio. July, 1864, 4 Brig., 1 Dir., Diet. Ky, Dept. Ohio. Feby, 1885, 1 Brig, Cav. Div, Dept. Cumb'd. July, 1865, Cav. Brig., Mustered out Nov. 14, 18*5."
cw-regiments:us-oh-cav-13,13th Ohio Cavalry,US-OH-CAV-13,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Aug,"13th REGIMENT CAVALRY. — Org. May 5, 1864, by c-»m«o!idation of 4th and 3th Indpt. Battalion.. May, 1864, Def. Washington, 22 Corp*. June, 1864, 1 Brig., 3 Div., 9 Corps, Potomac. Aug., 1864, 1 Brig., 1 Div., 0 Corps, Potomac. Dec, 1864, 3 Brig., 2 Div, Cav. Corps, Poto- mac. May, 186S, Sub-Dist Appomattox, Dist. Nottaway, Dept. Va. Mustered out Aug. 10, 1866. MeLAUOHLIN'S SQUADRON CAVALRY— Org. at Mansfield, Oct. and Nov., 1861. Dee., 1861, 18 Brig , ArraT Ohio. March, 1862, Diet. Eastern Ky., Dept. Ohio. July, 1802, 3 Brig.. Kanawha Dist, W. Va. Nov, 1862, Dist Eastern Ky., Dept. Ohio. June, 1863, 1 Brig., 4 Div., 23 Corps, Ohio. Sept., 1863, Heedqrs. 23 Corps, Ohio. April, 1964, 3 Brig., 2 Div.. Dist. Kv, S Div., 28 Corps, Dept. Ohio. June, 1864, 3 Brig, Cav. Div, 23 Corps, Ohio. Aug., 1864, Mounted Brig, Cav. Div., 23 Corps. Sept, I KM, 2 Brig, Cav. Div, 23 Corps. Oct, 1864, 2 Bi Kilpatrick's 3 Div, Cav. Corps, MIL Div. dated with 5th Ohio Cav, July 28, 1865."
cw-regiments:us-oh-cav-1,1st Ohio Cavalry,US-OH-CAV-1,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"1st BATTALION CAVALRY.— -Org. Feby, 1802, from 6th Ohio. Cav. Attached to Dist. Plains, Dept. Kan*., and Dept. Mo. Transferred to 11th Ohio Cav, July, 1863."
cw-regiments:us-oh-ha-2,2nd Ohio Heavy Artillery,US-OH-HA-2,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"2nd REGIMENT HEAVY ARTILLERY. — Org. at Camp Deonison, Ohio, and Covington, Ky, June to Sept, 1863. Sept, 1863, Dist. Ky, Dept. Ohio. May, 1864, Cleveland, Tenn, Dept. Ohio. Oct, 1864, 2 Brig, 4 Div, 23 Corps, Ohio. Feby, 1865. i Brig, 4 Div, Dist. East. Tan., Dept. Cumb'd. March. 1866, 1 Brig., 4 Div, Dist. East. Tenn., Dept. Cumb'd. Mastered out Aug. 23, 1866."
cw-regiments:us-oh-la-art-1,1st Ohio Light Artillery,US-OH-LA-ART-1,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"July 31, 1865","1st REGIMENT LIGHT ARTILLERY (3 YEARS). BATTERY A.— Org. at Camp Chase, Sept. 6, 1861. Oct., 1861, Camp Nevin, Ky, Thomas' Command, Army Ohio. Nov, 1861, Nrgley's Brig, McCook's Command, at Nolin, Ky. Dec, 1861. 6 Brig, 2 Div, Army Ohio. Sept, 1802, Arty, 2 Div, 1 Corps, Army Ohio. Nov, 1862, 1 Brig, 2 Div, Right Wing 14 CorpB, Cumb'd. Jany, 1883, Arty, 2 Div, 20 Corps, Cumb'd. Oct., 1863, 1 Div, Arty. Res, Cumb'd. March, 1864, 2 Div, Arty. Res, Cumb'd. April, 1864, Arty, 2 Dir., 4 Corps, Cumb'd. July, 1864, Arty. Brig, 4 Corps, Cumb'd. Nov, 1864, Dist. Nashville, Dept. Cumb'd. March, 1865, 4th Sub-Dist, Middle Tenn, Dept. Cumb'd. Mustered out July 31, 1865. BATTERY B.— Org. at Cincinnati and mustered in Oet. 8, 1861. Oct., 1861, Camp Dick Robinson, Ky. Dec, 1861, Arty, 1 Div, Army Ohio. March, 1862, 7 Indpt. Brig, Aniiv Ohio. July, 1862, Arty, 4 Div, Army Ohio. Sept, 1862, 22 Brig, 4 Div, 2 Corps, Army Ohio. Nov, 1862, Arty, 2 Div, Left Wing 14 Corps, Cumb'd. Jany, 1863, Arty, 2 Div, 21 Corps, Cumb'd. Oct., 1863, 1 Div, Arty. Ree, Cumb'd. March, 1864, Arty, 2 Div, 12 Corps, Cumb'd. April, 1804, (iarrison Arty, Bridgeport, Ala, Dept. Cumb'd. Mustered out July 22, 1805. BATTERY C— O"
cw-regiments:us-oh-inf-1,1st Ohio Infantry,US-OH-INF-1,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Sept,"1st REGIMENT INFANTRY (3 YEARS).— Org. at Dayton, Aug. 6 to Oct. 30, 1861. Nov, 1861, 4 Brig, Army Ohio. Dec, 186), 4 Brig, 2 Div, Army Ohio. Sept, 1862, 4 Brig., 2 Div, 1 Corps, Army Ohio. Nov, 1862, 3 Brig, 2 Div, Right Wing 14 Corpa, Cumb'd. Jany, 1863, 3 Brig, 2 Div, 20 Corps, Cumb'd. Oct, 1663, 2 Brig, 3 Div, 4 Corps. Cumb'd. Mustered out Sept. 24,"
cw-regiments:us-oh-inf-2,2nd Ohio Infantry,US-OH-INF-2,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Oct,"2nd REGIMENT INFANTRY (3 YEARS).— Org. at Camp Dennison, July 17 to Sept. 20, 1881. Oct, 1801, 9 Brig, Army Ohio. Dec, 1801, 9 Brig, 3 Div, Army Ohio. Sept, 1862, 9 Brig, 3 Div, 1 Corpa, Army Ohio. Nov, 1862, 1 Brig, 1 Div.. Centre 14 Corpa, Cumb'd. Jany, 1863, 1 Brig, 1 Div, 14 Corps, Cumb'd. June, 1864, Headqrs. 14 Corps, Cumb'd. Mustered out Oct. 10. 1864."
cw-regiments:us-oh-inf-3,3rd Ohio Infantry,US-OH-INF-3,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"June 21, 1864","3rd REGIMENT INFANTRY (3 YEARS). — Org. at Camp Dennison, June, 1861. July, 1861, 1 Brig, Army Occupation, W. Va. Sept, 1801, Reynolds' Command, Cheat. Mu, W. Va. Nov, 1861, 17 Brig, Army Ohio. Dec, 1861, 17 Brig, 3 Div, Army Ohio. Sept, 1862, 17 Brig, 3 Div, 1 Cori«, Army Ohio. Nov, 1862, 2 Brig, 1 Div, Centre 14 Corps, Cumb'd. Jany, 1803, 2 Brig, I Div, 14 Corps, Cumb'd. April, 1863, Straight's ProVl Brig, Army Cumb'd. Aug, J 863, Unatt, Army Cumb'd. Nov, 1863, 2 Brig, 2 Div, 14 Corps, Cumb'd. April, 1864, Garrison at Chattanooga, Tenn. Mustered out June 21, 1864."
cw-regiments:us-oh-inf-4,4th Ohio Infantry,US-OH-INF-4,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"July 12, 1866","4th REGIMENT INFANTRY (3 YEARS). — Org. at Camp Dennison, June, 1861. June, 1861, McCook's Advance Brig., W. Va. July, 1861, 3 Brig, Army Occupation, W. Va Nov., 1861, Kelly'* Command, W. Va, Jany, 1862, 2 Brig, Lander's biv, Potomac. March, 1862, 1 Brig, Shields' 2 Div, Banks' 6 Corps. May, 1802, Kimball's Indpt. Brig, Dept. Rappahannock. July, 1862, Kimball's indpt. Brig, 2 Corps, Potomac. Sept, 1862, 1 Brig, 3 Div, 2 Corps, Potomac Mured, 1884. 3 Brig, 2 Div, 2 Corps, Potomac. Mustered out July 12, 1866."
cw-regiments:us-oh-inf-5,5th Ohio Infantry,US-OH-INF-5,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"July 24, 1861","5th REGIMENT INFANTRY (3 MONTHS ) . — Org. at Camp Harrison, Cincinnati, May 9, 1861. July, 1861, Unatt, Army W. Va. Mustered out July 24, 1861. otli REGIMENT INFANTRY (3 YEARS). — Org. at Camp Dennison, Jane 21, 1801. July, 1861, Unatt., Army W. Va. Aug, 1861, Kelly's Command, W. Va. Jany, 1802, 2 Brig, lender's Div, Potomac. March, 1862, 2 Brig, Shields' 2 Div, Banks' 5 Corpa. April, 1862, 2 Brig, Shields' Div, Dept. Shenandoah. May, 1862, 3 Brig, Shields' Div, Dept. RappaJiannock. June, 1862, 2 Brig, 1 Div, 2 Corp*. Army Va. Aug, 1802, 1 Brig, 2 Div, 2 Corps, Armv Va. Sept, 1862, 1 Brig, 2 Div, 12 Corps. Potomac. Oct., 1863, 1 Brig, 2 Div, 12 Corps. Cumb'd. April. 1804. 1 Brig, 2 Div, 20 Corps. Mustered out July 26, IS65."
cw-regiments:us-oh-inf-6,6th Ohio Infantry,US-OH-INF-6,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"June 23, 1864","6th REGIMENT INFANTRY (3 YEARS).— Org. at Camp Dennisnn, June, 1861. July, 1861, 1 Brig, Army Occupation, W. Va. Sept, 1861, Reynolds' Command. Cheat Mt, W. Va. Nov, 1861, 10 Brig, Armv Ohio. Dec, 1801, 10 Brig, 4 Div, Army Ohio. Sept, 1862, 10 Brig, 4 Div, 2 Corps, Army Ohio. Nov, 1862, 3 Brig, 2 Div, Left Wing 14 Corps, Cumb'd. Jany, 1863, 3 Brig.. 2 Div, 21 Corps, Cumb'd. Oct., 1863, 2 Brig, 3 Div, 4 Corpa, Cumb'd. Mustered out June 23, 1864."
cw-regiments:us-oh-inf-7,7th Ohio Infantry,US-OH-INF-7,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"7th REGIMENT INFANTRY* (3 YEARS).— Org. at Cleveland and Camp Dennison, June, 1861. July, 1861, REGIMENTAL INDEX 20S Army Occupation, W. V». Sept, 1861, Kelly's nd, \V. Va. Jany, 1862, 3 Brig., Lander's Dir., Potomac. March, 1862, 3 Brig., Shield*' 2 Div, Banks' 5 Corn*. April, 1862, 3 Brig., Shield*' Div., Dept. Shenan- doah. May, 1862, 3 Brig., Shields' Div., Dept. Rappa- hannock. June, 1862, 2 Brig., 1 Dir., 2 Corps, Array Va. Aug., 1862, 1 Brig, 2 Dir., 2 Corps, Annv Va. Sept, 1862, 1 Brig., 2 Dir., 12 Corps, Potomac. Oct., 1863, 1 Brig, 2 Div., 12 Corps, Cumb'd. April, 1864, 1 Brig, 2 Div, 20 Corp*- Mustered nut July 6, 1864."
cw-regiments:us-oh-inf-8,8th Ohio Infantry,US-OH-INF-8,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"July 24, 1861","8th REGIMENT INFANTRY (3 MONTHS j .—Org. at Cleveland, April 18 to May 4, 1861. July, 1861, 3 Brig. Armv Occupation, W. Va. Mustered out July 24, 1861. 8th RKGIMKNT INFANTRY (» YEARS).— Org. at Camp Denniwm, June, 1861. July,- 1661. Hill** Brig, Army Occupation. W. Va. July, 1861, 3 Brig, Army Occupa- tion, W. Va. Jany, 1862, Lander's Div, Potomac. Maic'i, 1862, 1 Brig, Shields' Div., Banks' S Corps. May, 1862, Kimball's ludpt. Brig, Dept. Rappahannock. July, 1862, Kimball's ludpt. Brig, 2 Corps, Potomac. Sept, 1862, 1 Brie, 3 Div, 2 Corp*, Potomac. March, 1864. 3 Brig, 8 Div. £ Corp*, Potomac. Mustered out July 13, 1864. »th RKGIMKNT INFANTRY (3 MONTHS ) . — Org. at Camp Harrison, Cincinnati, May 8, 1861. June, 1861, Mc- Cook* Advance Krig, W. Va. July, 1861, 3 Brig, Army Occupation, W. Va. Mustered out Aug. 4, 186]. Jrih RKGIMKNT INFANTRY (3 YEARS). — Org. at Camp Dennison. May 27 to June 13, 1861. Aug, 1861, 3 Brig, Army Occupation, W. Va. Aug, 1861, 2 Brig, Kanawha Div, W. Va. Nov, 1861, 3 Brig, Army Ohio. Dec, 1861, 3 Brig, 1 Div, Array Ohio. Sept, 1862, 3 Brig, 1 Div, 3 Corp*, Army Ohio. Nov, 1862, 3 Brig, 3 Div, Centre 14 Corps, Cumb'il. Janv, 1863, 3 Brig, 3 Div, 14 Corp*, "
cw-regiments:us-oh-inf-12,12th Ohio Infantry,US-OH-INF-12,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"Julv 11, 1864","12th REGIMENT INFANTRY (3 YEARS).— Org. at Camp Dennison, June 28. 1861. July, 1881, Cot's Kanawha Brig, W. Va. Sept, 1861. Benhani's Brig, Dist. Kanawha, W. Va. Oct, 1861, 1 Brig, Di*t. Kanawha. W. Va. March, 1862, 1 Brig, Kanawha Div, W. Va, Dept. Mt«. Sept, 1862, 1 Brig, Kanawha Dir., 9 Corps, Potomac. Oct., 1R62, 1 Brig, Kanawha Div, Dist. W. Va, Dept. Ohio. March. 1863, 2 Brig, 3 Div, 8 Corp*. Middle Dept June, 1863. 2 Brig, Scammon's Div, W. Va. Dee, 1863, 2 Brig, 3 Div, W. Va. April, 1884, 2 Brig, 2 Infy. Div, W. Va. Mustered out Julv 11, 1864. 1BU. RKGIMKNT INFANTRY (3 MONTHS ) .-Org. at ""I aO-May 7, 1861. July, 1801, 2 Brig, Army W. Va. out Aug. 14 to Aug. 25, 1861. 13th RKGIMKNT INFANTRY (8 YEARS).— Org. at Camp Dennison, June 12 to June 26, 1861. Aug,, 1891, 2 Brig,, Armv Occupation, W. Va. Sept, 1861, Benham's Brig, Dist. Kanawha, VY. Va. Oct, 1861, 1 Brig., Ka- nawha Div, W. Va. Nov, 1861, 17 Brig., Army Ohio. Dec, 1861, 17 Brig, 3 Div, Army Ohio. April, 1862, 14 Brig, S Div, Armv Ohio. Sept, 1862. 14 Brig, 6 Div, 2 Corps, Armv Ohio. Nov, 1862, 2 Brig, 8 Div, Left Wing 14 Corps, Cumb'd. Jany, 1863, 2 Brig, S Div, 21 Corps, Cumb'd. Oct, 1863, 3 Brig, 3 DlV, 4 Corps, Cum"
cw-regiments:us-oh-inf-14,14th Ohio Infantry,US-OH-INF-14,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"July 11, 1868","14th REGIMENT INFANTRY (3 MONTHS).— Org. at Toledo, April 25, 1861. May, 1861, Kelly's Command, W. Va. June, 1861, Morris' Brig, Army Occupation, W. Va. Mustered ont Aug. 13. 1861. 14th RKGIMKNT INFANTRY (3 YEARS).— Org. at Toledo, Aug. 14 to Sept. 6, 1861. Oct, 1861, Camp Dick Robinson, Ky. Nov, 1861, 2 Brig, Army Ohio. Dee, 1861, 2 Brig, 1 Div, Army Ohio. Sept, 1862, 2 Brig, 1 Div, 3 Corps, Army Ohio. Nov, 1862, 2 Brig, 3 Div, Centre 14 Corps, Cumb'd. Jany, 1863, 2 Brig, 3 Div, 14 Corps, Cumb'd. Oct, 1863. 3 Brig, 3 Div, 14 Cflrpa, Cumb'd. Mustered out July 11, 1868."
cw-regiments:us-oh-inf-15,15th Ohio Infantry,US-OH-INF-15,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Nov,"15th REGIMENT INFANTRY (3 MONTHS).— Org. at Columbua, April 27, 1861. May, 1861, A™V™- vJj June' out Aug. 27-31, 1861. 1861, Hill's Brig, Army 15th RKGIMKNT INFANTRY (3 YEARS). — Org. at Manslirld, Sept, 1861. Nov, 1861, McCooks Command at Nolin, Ky. Nov, 1861, 6 Brig, Army Ohio. Dec, 1861, 6 Brix, 2 Div, Army Ohio. Sept, 1862, 6 Brig., 2 Div, 1 Corps, Armv Ohio. Nov, 1862, 1 Brig, 2 Div, Right Wing 14 Corps, Cumb'd. Jany, 186S, T Brig, 2 Div, 20 Corps, Cumb'd. Oct, 1863, 1 Brig, 3 Div, 4 Corps, Cumb'd. Aug, 1865, Dept Texas. Mustered out Nov. 21. 18415."
cw-regiments:us-oh-inf-16,16th Ohio Infantry,US-OH-INF-16,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Aug,"16th REGIMENT INFANTRY (3 MONTHS) —Org. at Columbus Mav 3, 1861. May, 1861, Kelly's Command, W. Va. July, 1861. Hill's Brig, Army Occupation, W. Va. Mustered out Aug. 18. 1861. 16th RKGIMKNT INFANTRY (3 YEARS). — Org. at I 'amp Chase, Wooster and Zanesville, Sept 23 to Dec. 2, 1861. Jany, 1862, 12 Brig, Army Ohio. March, 1882, 26 Brig, 7 Div, Army Ohio. Oct, 1862, 4 Brig, Cumb'd Div, Dist. W. Va, Dept. Ohio. Nov, 1862, 3 Brig, 9 Div, Right Wing 13 Corps, Dept. Tcnn. Dee, 1862, 3 Brig, 3 Div, Sherman'* Yatoo Exp. Jany, 1863, 3 Brig, 9 Div, 13 Corps, Tean. Feby, 1863, 2 Brig, 9 Div, 13 Corps, Tenn. July, 1863, 4 Brig, 1 Div, 18 Corps, Tenn. Aug, 1863, 4 Brig, 1 Div, 13 Corps, Gulf. Sept, 1803. 3 Brir;, 1 Div, 13 Corps, Gulf. March. 1B64, 9 Brig, I Div, 13 Corps, Gulf. June, 1864, 2 Brig, 3 Div, 16 Corps. Gulf. Mustered out Oct. 31, 1864."
cw-regiments:us-oh-inf-17,17th Ohio Infantry,US-OH-INF-17,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Aug,"17th REGIMENT INFANTRY (3 MONTHS ) .—Org. at 1-ancaster, April 20, 1861. June, 1861, Roseerans* Brig, W. Va. July, 1861, 2 Brig, Army Occupation, W. Va. Mustered out Aug. 15, 1861. 17th RKGIMKNT INFANTRY (3 YEARS). — Org. at Camp Dennison, Aug. 30, 1861. Oct, 1861, Camp Dick Robinson, Ky. Nov, 1861. 1 Brig, Army Ohio. Dec, 1861, 1 Brig, 1 Div, Army Ohio. Sept, 1862, 1 Brig, 1 Div., 3 Corps. Armv Ohio. Nov, 1862, 1 Brig, 3 Dir., Centre 14 Corps. Cumb'd. Jany, 1863, 1 Brig, 3 Div, 14 Corps, Cumb'd. Mustered out July 16, 1865."
